Text,True_Label,Predicted_Label,MuRIL_Prob,XLM_Prob,Ensemble_Prob,Model_Disagreement,Error_Type,Raw_Confidence
sainsbury s have lost the respect of millions of white britons with their ridiculous diversity campaign,1,0,0.0158,0.0321,0.0239,False,False Negative (Missed Hate),0.9761
life and a job this website is trash,1,0,0.012,0.0357,0.0239,False,False Negative (Missed Hate),0.9761
ये मत समझना की गज़वाएहिन्द मिशन मे सिर्फ़ शांतिदुत ही लगे हुए है बहुत से दोगलेसेक्युलर हिन्दू भी इस मिशन के संगेसाथी है,0,1,0.994,0.9581,0.9761,False,False Positive (Hallucination),0.9761
पढ़िये मौसम विभाग की ताजा भविष्यवाणी फिर शुरू होगा झमाझम बारिश का दौर शुरू,0,1,0.9848,0.9674,0.9761,False,False Positive (Hallucination),0.9761
newton mkx new turn mkc,0,1,0.9942,0.958,0.9761,False,False Positive (Hallucination),0.9761
dhruv rathee congress ka tatte,0,1,0.9652,0.9865,0.9759,False,False Positive (Hallucination),0.9759
बिहार में बालिकागृह से छोटी छोटी बच्ची को उठाकर बीजेपी जेडीयू के नेता अफसर दुष्कर्म करते हैं हत्या कर दी जाती है बिहार की बहू बेटी को गुंडे गैंग रेप करते हैं । अरे हरामि हिंदू खतरे में नहीं आर एस एस बीजेपी वाले से आपकी बहन बेटी खतरे में,1,0,0.0224,0.0258,0.0241,False,False Negative (Missed Hate),0.9759
सही कहा भाई बॉडी तो नहीं जलाते पर देश जलाते हैं।। जहां जिसकी पत्तल में खाते उसमें भी छेद कर जाते हैं।।,1,0,0.0251,0.0231,0.0241,False,False Negative (Missed Hate),0.9759
क्या यह मूर्ख होना एक अँगरेज़ की खासियत नहीं है,0,1,0.9826,0.9691,0.9759,False,False Positive (Hallucination),0.9759
पिछले साल दिल्ली के करोड़ लोगों ने मिलकर डेंगू को हराकर दिखाया था। आइए आज से डेंगू के खिलाफ़ अगले हफ़्ते चलने वाली लड़ाई हम फिर से शुरु करें सुबह बजे मैं अपने घर पर चेक करूँगा कि कहीं पानी जमा तो नहीं है। आप भी जरूर करना। हमें इस बार भी मिलकर डेंगू को हराना है।,1,0,0.0149,0.0334,0.0241,False,False Negative (Missed Hate),0.9759
ha wa ha i laugh into your sweet laugh foo,1,0,0.047,0.0013,0.0241,False,False Negative (Missed Hate),0.9759
जहा तक मेरा सवाल है पाकिस्तानी मेरे लिए मानवीय कचरे के सामान हैं,0,1,0.9881,0.9636,0.9758,False,False Positive (Hallucination),0.9758
नशे में धुत युवक ने महिलाओं पर बरसाई लाठी सरेआम महिलाओं की करता रहा पिटाई महिलाओं की पिटाई का वीडियो वायरल बिल्हौर कोतवाली के खासपुर का मामला।,1,0,0.0195,0.0291,0.0243,False,False Negative (Missed Hate),0.9757
"तथाकथित राष्ट्रवादी चैनल पर एक पाकिस्तानी को बिठा दिया, बहिष्कार होना चाहिए इसका, पाकिस्तान भेजो इन गद्दारो को",1,0,0.0124,0.0361,0.0243,False,False Negative (Missed Hate),0.9757
newton bhai aap ki mkc,0,1,0.9662,0.9849,0.9756,False,False Positive (Hallucination),0.9756
laughing out loud helium be funny,1,0,0.0369,0.012,0.0244,False,False Negative (Missed Hate),0.9756
फांसी ही महिला के लिए एकमात्र समाधान है,0,1,0.9898,0.9614,0.9756,False,False Positive (Hallucination),0.9756
देश के किसानोंगरीबोंमजदुरों व मध्यम वर्ग के सभी साथी मिलकर इस कुत्तीकमीनीगंदीजुमली सरकार के खिलाफ आंदोलन शुरू कर दो नहीं तो ये मोदी देश को गुलाम बना रहा है।तानाशाही से लोकतंत्र की हत्या करके जशन मनायेगें।जिन्दा गाड दो इस कुत्ते को।,0,1,0.989,0.9621,0.9755,False,False Positive (Hallucination),0.9755
up ke hindu up ke hindu hijde,0,1,0.9537,0.9973,0.9755,False,False Positive (Hallucination),0.9755
मुझे वास्तव में लगता है की निचली जात के लोग ही सबसे मूर्ख होते हैं,0,1,0.9626,0.9884,0.9755,False,False Positive (Hallucination),0.9755
अभिनेत्री कंगना रनौत और शिवसेना में रार जारी है वार और पलटवार। लाइव,1,0,0.0113,0.0377,0.0245,False,False Negative (Missed Hate),0.9755
